X,Y
0.698180112962,8.15432075169
-4.04497636028e-09,0.698180112934
8.15432075129,-4.04077647995e-09
0.698180112897,8.15432075083
-4.47479727641e-09,0.698180112866
8.15432075039,-4.4682437349e-09
0.698180112817,8.1543207497
-6.21248605742e-09,0.698180112793
8.15432074942,-4.00347984877e-09
0.698180112747,8.15432074877
-5.75245369209e-09,0.698180112729
8.15432074852,-3.5509693412e-09
0.698180112695,8.15432074804
-4.42980152347e-09,0.698180112693
8.15432074803,-1.36294590003e-09
0.698180112642,8.15432074744
-4.44982842142e-09,0.698180112626
8.15432074725,-2.69431675491e-09
0.698180112584,8.15432074672
-4.45683000023e-09,0.698180112533
8.1543207461,-5.76340144114e-09
0.698180112521,8.15432074591
-3.12071993846e-09,0.698180112495
8.15432074559,-3.12867660098e-09
0.69818011245,8.15432074502
-4.88655761868e-09,0.698180112422
8.15432074473,-3.56739089722e-09
0.698180112356,8.15432074382
-7.50467808732e-09,0.698180112367
8.15432074397,-1.3503284273e-09
0.698180112306,8.15432074312
-6.1899386194e-09,0.698180112305
8.15432074314,-1.79475320833e-09
0.698180112228,8.15432074227
-6.62954437485e-09,0.698180112181
8.15432074169,-6.17144874301e-09
0.698180112147,8.15432074128
-4.8408442303e-09,0.698180112084
8.15432074049,-7.02501134072e-09
0.698180112049,8.15432074006
-5.25300138511e-09,0.698180112017
8.1543207396,-4.80948157418e-09
0.698180111996,8.15432073931
-3.49462384703e-09,0.698180111972
8.15432073901,-3.06912761995e-09
0.698180111922,8.15432073832
-5.70686690331e-09,0.698180111897
8.15432073801,-3.94578698313e-09
0.69818011186,8.15432073749
-4.82596236236e-09,0.698180111835
8.15432073713,-3.94786818069e-09
0.698180111811,8.15432073667
-4.38849052381e-09,0.698180111863
8.15432073734,3.48692279204e-09
0.698180111792,8.15432073644
-4.89583850366e-09,0.698180111772
8.15432073615,-3.57231104106e-09
0.698180111744,8.15432073585
-3.1406297222e-09,0.698180111643
8.1543207348,-8.39983700334e-09
