X,Y
0.698180112962,8.15432075169
0.698180112934,8.15432075129
0.698180112897,8.15432075083
0.698180112866,8.15432075039
0.698180112817,8.1543207497
0.698180112793,8.15432074942
0.698180112747,8.15432074877
0.698180112729,8.15432074852
0.698180112695,8.15432074804
0.698180112693,8.15432074803
0.698180112642,8.15432074744
0.698180112626,8.15432074725
0.698180112584,8.15432074672
0.698180112533,8.1543207461
0.698180112521,8.15432074591
0.698180112495,8.15432074559
0.69818011245,8.15432074502
0.698180112422,8.15432074473
0.698180112356,8.15432074382
0.698180112367,8.15432074397
0.698180112306,8.15432074312
0.698180112305,8.15432074314
0.698180112228,8.15432074227
0.698180112181,8.15432074169
0.698180112147,8.15432074128
0.698180112084,8.15432074049
0.698180112049,8.15432074006
0.698180112017,8.1543207396
0.698180111996,8.15432073931
0.698180111972,8.15432073901
0.698180111922,8.15432073832
0.698180111897,8.15432073801
0.69818011186,8.15432073749
0.698180111835,8.15432073713
0.698180111811,8.15432073667
0.698180111863,8.15432073734
0.698180111792,8.15432073644
0.698180111772,8.15432073615
0.698180111744,8.15432073585
0.698180111643,8.1543207348
0.698180111556,8.15432073357
0.698180111566,8.15432073367
0.69818011152,8.1543207331
0.698180111482,8.15432073269
0.698180111419,8.15432073181
0.698180111409,8.15432073165
0.698180111391,8.15432073136
0.698180111355,8.15432073091
0.698180111318,8.15432073045
0.698180111277,8.15432072995
0.698180111248,8.15432072947
0.698180111221,8.15432072918
0.698180111172,8.15432072857
0.698180111144,8.15432072818
0.698180111122,8.15432072786
0.698180111093,8.1543207275
0.698180111064,8.15432072714
0.69818011102,8.1543207266
0.698180110961,8.15432072587
0.698180110941,8.15432072566
0.698180110868,8.15432072476
0.698180110834,8.15432072434
0.698180110797,8.15432072383
0.698180110741,8.15432072313
0.698180110709,8.15432072267
0.698180110682,8.15432072234
0.698180110649,8.15432072188
0.698180110638,8.15432072175
0.698180110609,8.15432072138
0.698180110548,8.15432072063
0.698180110511,8.1543207201
0.698180110481,8.15432071979
0.698180110394,8.1543207187
0.698180110376,8.15432071848
0.698180110333,8.1543207178
0.698180110324,8.1543207177
0.698180110272,8.15432071705
0.698180110239,8.15432071665
0.698180110204,8.15432071615
0.696451000183,8.16293236972
0.701896194193,8.19688178494
0.700387612699,8.23369406689
0.704845995434,8.2703979301
0.708699737673,8.29732365944
0.71332191753,8.3170821738
0.716364243912,8.33168076272
0.717929357917,8.34267921134
0.713176979136,8.35525888577
0.716517919323,8.38901393581
0.71494808942,8.42771368411
0.719705227468,8.46731955022
0.728391951443,8.49560988271
0.736212098545,8.51807542521
0.740470859477,8.53637816824
0.743459372625,8.54981674802
0.744829924511,8.55908330097
0.741214208944,8.57377603003
0.748194945553,8.60261065012
0.752103412953,8.6207417626
0.755327439756,8.63313340472
0.757288153466,8.64138695307
0.758240634306,8.64655597722
0.758499721151,8.64854625145
0.754308189088,8.66053985013
0.756347450977,8.69664146979
0.760849335286,8.73187944732
0.76267948612,8.75795442856
0.769857031196,8.77542908413
0.773237840003,8.78903592904
0.775679124413,8.79891459659
0.769091773703,8.81453823765
0.77217021861,8.84975460311
0.769961865136,8.88575870422
0.77458421033,8.91252944552
0.780028205766,8.93121220801
0.787157493726,8.94575360313
0.788353741115,8.95456374136
0.78861492481,8.95880486319
0.788791598123,8.95881972845
0.78864463792,8.95755617723
0.788678349393,8.95762386989
0.788684664291,8.95767499056
0.788680561488,8.95774152496
0.788681282498,8.95778346396
0.784792250429,8.97106803441
0.791404773832,8.99973227122
0.793904683523,9.01498986193
0.796540410753,9.02522670142
0.798144226413,9.03116550531
0.798496811347,9.03401049255
0.798511419623,9.03374089092
0.794390679311,9.04591931579
0.809120463306,9.07035954756
0.809976359484,9.08671726304
0.81343823952,9.09707618986
0.814676950885,9.10374567213
0.815213967227,9.10709565897
0.815348392369,9.10774027602
0.815228441687,9.1068628764
0.815231013568,9.10679371488
0.811436508055,9.12019716793
0.820030073952,9.14878693142
0.825362511501,9.16259185002
0.827184463163,9.17164231532
0.82878943286,9.17721076923
0.829251718818,9.17914420422
0.829124805494,9.17824234459
0.829053784133,9.17777511957
0.829060310898,9.17782725223
0.829074963299,9.17786099528
0.82907956784,9.17788214004
0.82909041336,9.17790800916
0.829091935208,9.17793354528
0.829099587001,9.17794829742
0.829100719058,9.17797088588
0.829103576476,9.17798905721
0.829106176839,9.17800577358
0.829110205677,9.17802163534
0.829111706808,9.1780321979
0.829116283223,9.17804595605
0.829117696348,9.17805766712
0.829120118378,9.17806865132
