X,Y
0.854063366838,9.27451532713
0.854063366838,9.27451532713
0.854063366838,9.27451532713
0.854682934941,9.27838441993
0.851696921053,9.29363984401
0.854921780998,9.3223813393
0.858008892168,9.3560552777
0.871042328015,9.38601136174
0.880763674156,9.4103920837
0.886149309572,9.43018357534
0.890860043625,9.44588858885
0.896053029803,9.46610060895
0.903713213143,9.49584985037
0.904482750162,9.5308220893
0.918237809533,9.56138135908
0.925349362136,9.58812795899
0.932050204611,9.60861069706
0.936931546365,9.62410262928
0.941209466491,9.63757093965
0.935801425386,9.65635850708
0.94335403114,9.68575566665
0.946873538485,9.72021916345
0.961309112927,9.74955171314
0.968774389382,9.77548347529
0.974653772213,9.79588220229
0.978457608664,9.81170753044
0.982038266351,9.82260964685
0.983940089882,9.82974402927
0.984910910896,9.83330419235
0.985170748546,9.83424300292
0.985183803431,9.83423499476
0.985185979798,9.83422603643
0.985175886783,9.83422189537
0.98517507626,9.83421859857
0.985174235208,9.83421508929
0.985176624722,9.83421015827
0.985176173391,9.83420932476
0.985174862797,9.83420434432
0.985173629774,9.83421308977
0.985163561877,9.83422459497
0.985168628686,9.83422060521
0.985171124431,9.83421940998
0.985170706332,9.83421656317
0.98516661762,9.83421641715
0.985166751872,9.83421521516
0.985167246666,9.83421593176
0.985167053765,9.83421359886
0.985167263079,9.83421333017
0.985169481528,9.83422252807
0.985171663096,9.83423182036
0.985171500251,9.83423019537
0.985171820369,9.8342309453
0.985183110476,9.83428822841
0.985220805392,9.83447860494
0.98521857122,9.83449996818
0.985191529115,9.83435226429
0.985177937268,9.83431916617
0.985178617524,9.83431803381
0.985238516609,9.83461598092
0.985453521071,9.83520457846
0.985521694903,9.83552390724
0.985521650076,9.83551365982
0.985521880205,9.83550309456
0.985529112844,9.83552688075
0.98553408868,9.83555127345
0.985535912117,9.83555070762
0.985536574827,9.83555062157
0.985542610753,9.83557483055
0.985708001153,9.83649905844
0.985647532597,9.83776896169
0.985596743309,9.83830522492
0.985620168519,9.83857921869
0.985627040378,9.8386488597
0.985628278087,9.83863813604
0.985629844341,9.838637779
0.9856312232,9.83863743601
0.985632742966,9.8386371465
0.985634068887,9.83863659891
0.985634979603,9.8386363549
0.985636037279,9.83863620223
0.985636499162,9.83863608153
0.986234792394,9.84333300666
0.983705477629,9.86047748488
0.983881640458,9.8894240903
0.981720770037,9.91839530984
0.983331383322,9.94170936674
0.990114182464,9.95792073278
0.993112244394,9.97004131147
0.994535115721,9.97811398173
0.995727811397,9.98237279683
0.995951956069,9.98378899735
0.996186304892,9.98578831771
0.99722684105,9.99739320507
1.00474411437,10.0137733333
1.00942298464,10.0266664133
1.01251236385,10.0347420551
1.01317823566,10.0391372636
1.01336336053,10.0403620598
1.0138027516,10.0432554855
1.01199912812,10.0570379896
1.01524055334,10.0796421558
1.02029347196,10.0986902466
1.02287204973,10.1129266643
1.02480490927,10.1228157203
1.02625755178,10.1285863422
1.02659594089,10.1311718438
1.02667620724,10.1316704584
1.02673047478,10.1320023143
1.02672311044,10.1324005816
1.0267352928,10.1324512482
1.02672873324,10.1324506703
1.02672844448,10.1324475226
1.02707924296,10.1353309296
1.02458126236,10.1472589267
1.03218948331,10.1640568171
1.03309628319,10.1778863202
1.03541389444,10.187101758
1.03639122664,10.192576168
1.03683353146,10.1949089592
1.03689416802,10.1953399178
1.03689629562,10.1953350479
1.03689651375,10.1953331403
1.03689825802,10.1953291969
1.03689644489,10.1953259995
1.03689508495,10.1953250093
1.03729187312,10.1988479578
1.03426765712,10.212599639
1.03828559003,10.2333427485
1.04173513841,10.2496350038
1.04507273647,10.2611175791
1.04620097486,10.2685047027
1.0470112033,10.2722337051
1.04731688255,10.2731994208
1.0473215557,10.2732056934
1.0473174451,10.2732022625
1.0473158195,10.2732007944
1.04731416105,10.2731977522
1.04731138019,10.2731968756
1.04759057427,10.275624891
1.04684043956,10.2803338115
1.04813625125,10.2832916508
1.04801294836,10.2841276281
1.04800300645,10.2841161456
1.04799765626,10.2841159183
1.04799387458,10.2841143735
1.04799180328,10.2841140017
1.04799084268,10.2841124729
1.04799106945,10.2841120348
1.04798935442,10.28411088
1.04798632063,10.2841110041
1.04798428926,10.2841101879
1.04798189631,10.2841103432
1.04798105944,10.2841095969
1.04798040831,10.2841095501
1.04797912971,10.2841089699
1.04797753692,10.2841091665
1.04797657325,10.2841086882
1.04797531277,10.2841088932
1.0479736268,10.284108597
1.04797268081,10.2841087853
1.04797261303,10.2841083866
1.04797182791,10.2841085298
1.04797144603,10.2841082464
1.0479701366,10.2841084928
1.04796989594,10.2841082397
1.04796942777,10.2841083649
1.04796928117,10.2841083216
1.04796885884,10.2841081675
1.04796877523,10.2841082327
1.04796842533,10.2841080672
1.04796903471,10.2841080253
1.04796850742,10.284107965
1.04796845708,10.2841079957
1.04796823069,10.2841080502
1.04796835872,10.2841079308
1.04796832526,10.2841079639
1.04796828799,10.2841079389
1.0479682402,10.284107813
1.04796822199,10.2841078683
1.04796819622,10.2841078495
1.04796817717,10.2841078586
1.04796803751,10.2841078047
1.04796803324,10.2841078396
1.04796792754,10.2841078517
1.04796792678,10.2841078566
1.04796792509,10.2841078538
1.04796783308,10.2841078021
1.04796776547,10.2841078379
1.04796777561,10.2841078549
1.04796778236,10.2841078542
1.04796778302,10.2841078162
1.04796779075,10.2841078334
1.04796779025,10.2841077967
1.04796774246,10.2841078039
1.0479677045,10.2841078351
1.04796766412,10.2841078195
1.04796767545,10.2841078264
1.04796768658,10.2841078406
1.04796772942,10.2841078113
1.04796769814,10.2841078118
1.04796770693,10.2841078293
1.04796764773,10.2841078246
1.04796768568,10.2841078209
1.04796766539,10.284107833
1.04796766951,10.2841078139
1.04796765199,10.2841078218
1.04796763409,10.2841078133
1.04796764241,10.2841078211
1.0479676492,10.2841078241
1.04796765538,10.2841078281
1.04796767621,10.2841078108
1.04796766274,10.2841078118
1.04796766623,10.2841078089
1.04796770042,10.2841078197
1.04796768595,10.2841078085
1.04796768806,10.2841078093
1.04796766591,10.2841078142
